"","date","state_AU","AU","state_CA","CA","state_DK","DK","state_IS","IS","state_JP","JP","state_NZ","NZ","state_NO","NO","state_SE","SE","state_CH","CH","state_GB","GB","state_US","US","state_AT","AT","state_BE","BE","state_FI","FI","FR","state-FR","state_DE","DE","state_GR","GR","state_IE","IE","state_IT","IT","state_LU","LU","state_NL","NL","state_PT","PT","state_ES","ES","CN","state-CN","state_HK","HK","state_IN","IN","state_ID","ID","state_KR","KR","MY","state-MY","state_PH","PH","SG","state-SG","state_TH","TH","CO","state-CO","MX","state-MX","state_BG","BG","state_HR","HR","CZ","state-CZ","state_EE","EE","state_HU","HU","state_LV","LV","state_LT","LT","state_PL","PL","state_RO","RO","SK","state-SK","state_SI","SI","IL","state-IL","SA","state-SA","state_AE","AE","state_RU","RU","state_ZA","ZA","state_TR","TR","state_AR","AR","state_BR","BR","CL","state-CL","state_PE","PE","state_RS","RS"
"64",1995 Q4,1,12.4299832460787,1,12.6934030293784,1,13.5789543135187,NA,NA,NA,NA,NA,NA,1,12.852252912357,-1,13.2583246573783,1,13.0559967386723,1,13.1377365539149,1,15.3658507687279,NA,NA,1,10.9233800075036,-1,9.91161750361339,NA,NA,NA,NA,1,8.74632448169475,1,9.75189236937299,NA,NA,NA,NA,1,11.7929151684255,1,9.98055399706786,1,11.6580622985836,NA,NA,1,12.8476538573154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2464039628019,1,1,13.6917721097781,NA,NA,NA,NA,-1,4.43637762592349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.7045998074086,NA,NA,1,9.633168853953,-1,10.822897455569,NA,NA,NA,NA,NA,NA
"65",1996 Q1,1,12.4559240200102,1,12.7027722150485,1,13.5908876871891,NA,NA,NA,NA,NA,NA,1,12.8745224435356,-1,13.2519967846763,1,13.0646187007088,1,13.1403766142017,1,15.3742092806997,NA,NA,1,10.9191347467015,-1,9.8972845805548,NA,NA,NA,NA,1,8.79977912927982,1,9.77579817705976,NA,NA,NA,NA,1,11.8218682122828,1,10.0222483632534,1,11.6690383648845,NA,NA,1,12.876825743626,NA,NA,1,17.8009097028556,NA,NA,NA,NA,NA,NA,10.2853226581062,1,1,13.7381418554764,NA,NA,NA,NA,-1,4.28115756583737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.7221299750155,NA,NA,1,9.66047417353718,-1,10.8106452996658,NA,NA,NA,NA,NA,NA
"66",1996 Q2,1,12.4730371378101,1,12.7208812830643,1,13.5978605814676,NA,NA,NA,NA,NA,NA,1,12.8983734292514,1,13.2545296501804,1,13.0757762258928,1,13.1419877434097,1,15.3800356735061,NA,NA,1,10.9355379366606,-1,9.89526090652256,NA,NA,NA,NA,1,8.82111236500455,1,9.81060911988956,NA,NA,NA,NA,1,11.8546610348694,1,10.0681017684545,1,11.6952756812793,NA,NA,1,12.9061995464686,NA,NA,1,17.8315323442311,NA,NA,NA,NA,NA,NA,10.3383963774622,1,1,13.7810310271384,NA,NA,NA,NA,-1,3.91463911466935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.7389956531964,NA,NA,1,9.68860546490318,-1,10.7783180970341,NA,NA,NA,NA,NA,NA
"67",1996 Q3,1,12.4988698186487,1,12.7409051866166,1,13.6112764527141,NA,NA,NA,NA,NA,NA,1,12.9309349864639,1,13.2726206396789,1,13.0793246123815,1,13.1534824007132,1,15.3912504296589,NA,NA,1,10.9440968061387,1,9.91638497273881,NA,NA,NA,NA,1,8.88836487200941,1,9.84963196800716,NA,NA,NA,NA,1,11.8938988809283,1,10.1177186991665,1,11.7190862424778,NA,NA,1,12.9331462680852,NA,NA,1,17.8790488317566,NA,NA,NA,NA,NA,NA,10.3718666695494,1,1,13.8202129544864,NA,NA,NA,NA,-1,3.07820210732304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.761418580185,NA,NA,1,9.70348555359307,-1,10.7492786663205,NA,NA,NA,NA,NA,NA
"68",1996 Q4,1,12.5241859915146,1,12.7649023356578,1,13.6223394662623,NA,NA,NA,NA,NA,NA,1,13.0057168156887,1,13.2809685640749,1,13.0868933995108,1,13.16049342295,1,15.3981042563535,NA,NA,1,10.952994389399,-1,9.91628652242774,NA,NA,NA,NA,1,8.9162279190562,1,9.86398590065035,NA,NA,NA,NA,1,11.9355578991655,1,10.1814455801948,1,11.7455466650968,NA,NA,1,12.9773552463639,NA,NA,1,17.9288121993678,NA,NA,10.4224832389705,1,NA,NA,10.384889091896,1,1,13.8565292597094,NA,NA,13.2444731912401,1,-1,2.80235556160842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7.62164313621594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.7726698117516,NA,NA,1,9.73250896292563,-1,10.733241649369,NA,NA,NA,NA,NA,NA
"69",1997 Q1,1,12.547714594561,1,12.7802565924555,1,13.6356267531798,NA,NA,NA,NA,NA,NA,1,13.0153610584047,1,13.2912841161896,1,13.0922505190404,1,13.1740501697735,1,15.4032931280504,NA,NA,1,10.9573980296939,-1,9.90392428194267,NA,NA,NA,NA,1,8.94835985823228,1,9.89488300191953,NA,NA,NA,NA,1,11.9843134660683,1,10.2221288411088,1,11.773889326175,NA,NA,1,13.0301905646474,NA,NA,1,17.9482610210177,NA,NA,10.4497802136803,1,NA,NA,10.3982674912998,1,1,13.881579854744,NA,NA,13.2725215437801,1,-1,1.12934652109581,NA,NA,8.92060806154301,1,1,4.79746188595269,NA,NA,NA,NA,NA,NA,1,7.61969928305999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.7798349207221,NA,NA,1,9.77928730639603,-1,10.7212775341305,NA,NA,NA,NA,NA,NA
"70",1997 Q2,1,12.5820275987327,1,12.7980565376129,1,13.6497701322295,NA,NA,NA,NA,NA,NA,1,13.0476123314468,1,13.2978512809158,1,13.1010065069131,1,13.1778195485435,1,15.4135996940881,NA,NA,1,10.9817944910039,1,9.90948337860802,NA,NA,NA,NA,1,8.97108192018972,1,9.93223751371865,NA,NA,NA,NA,1,12.0261240449301,1,10.2763981952526,1,11.8261178429122,NA,NA,1,13.0959578585314,NA,NA,1,18.0103217503864,NA,NA,10.5079794009024,1,NA,NA,10.4108503732506,1,1,13.9192191960392,NA,NA,13.2572168499435,1,-1,0.860318094192341,NA,NA,9.10783600194357,1,1,5.06606940054059,NA,NA,NA,NA,NA,NA,1,7.71925034082739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.7875967694099,NA,NA,1,9.8342790497607,1,10.7220207079266,NA,NA,NA,NA,NA,NA
"71",1997 Q3,1,12.618227896143,1,12.8582577257344,1,13.6698373337746,NA,NA,NA,NA,NA,NA,1,13.1008748064344,1,13.3059912452028,1,13.1062471219223,1,13.1834081996729,1,15.4328105065201,NA,NA,1,10.9916723981495,1,9.95762301872644,NA,NA,NA,NA,1,9.03870957785594,1,10.0143505261578,NA,NA,NA,NA,1,12.0590416328782,1,10.3443978445964,1,11.8741768970417,NA,NA,1,13.1701393340191,NA,NA,1,18.0487730557408,NA,NA,10.5669552245504,1,NA,NA,10.4478638928795,1,1,13.9258763811491,NA,NA,13.2239512265585,1,1,2.38832150615687,NA,NA,9.21502389250203,1,1,5.29256387457028,NA,NA,NA,NA,NA,NA,1,7.86496785983731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.797696977691,NA,NA,1,9.8282626007812,1,10.7244153364798,NA,NA,NA,NA,NA,NA
"72",1997 Q4,1,12.6460580415682,1,12.8778425717505,1,13.688702368107,NA,NA,NA,NA,NA,NA,1,13.1262017640226,1,13.3229241407578,1,13.1147730126204,1,13.1899761076755,1,15.4388466955341,NA,NA,1,11.0049548369385,1,9.96264600705992,NA,NA,NA,NA,1,9.08240969493851,1,10.0677753077545,NA,NA,NA,NA,1,12.0722199075787,1,10.4014055074925,1,11.9233912982529,9.67922747464254,1,1,13.1727811598047,NA,NA,-1,18.0099011970989,NA,NA,10.6249731133166,1,NA,NA,10.4791424222323,1,-1,13.9014503694604,NA,NA,13.195468984166,1,1,3.44784231874282,NA,NA,9.35463717413499,1,1,5.43729485478305,NA,NA,NA,NA,NA,NA,1,8.02711347806866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.814493179971,NA,NA,1,9.91385779236483,1,10.7263869986782,NA,NA,NA,NA,NA,NA
"73",1998 Q1,1,12.6696874880626,1,12.8753399627608,1,13.7153884017162,NA,NA,NA,NA,NA,NA,1,13.1461146074841,1,13.3394700266473,1,13.1178950399527,1,13.2031692054936,1,15.4507764482802,NA,NA,1,11.0124493942647,1,9.9767376533416,NA,NA,NA,NA,1,9.11691747608472,1,10.1026183094279,NA,NA,NA,NA,1,12.1288221145149,1,10.4618172996398,1,11.9632043484,10.1010547717395,1,1,13.1854487609566,NA,NA,-1,17.8035032784639,NA,NA,10.6624284509201,1,NA,NA,10.4976578368981,1,-1,13.8666939998795,NA,NA,13.1666740030163,1,1,3.72112837901015,NA,NA,9.38979401283239,1,1,5.47218120907452,NA,NA,NA,NA,NA,NA,1,8.0731225342437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.8339015608109,NA,NA,1,10.004132952943,1,10.7256156875601,NA,NA,NA,NA,NA,NA
"74",1998 Q2,1,12.6998782951517,1,12.8931700076062,1,13.7379341197159,NA,NA,NA,NA,1,11.1443342006047,1,13.1759611071194,1,13.3554919728089,1,13.1263380200988,1,13.206997639901,1,15.4658729399545,NA,NA,1,11.0881228993434,1,10.0031183301733,NA,NA,NA,NA,1,9.1292840979939,1,10.1233609795907,1,11.4179416122243,NA,NA,1,12.1555695388121,1,10.5237890618387,1,12.0226465852639,10.4337236293301,1,1,13.2008163486619,NA,NA,-1,17.6015477089683,NA,NA,10.6718454546066,1,NA,NA,10.5099292757907,1,-1,13.8382359988618,NA,NA,13.1544018317146,1,1,4.18480808597586,NA,NA,9.60544533400762,1,1,5.63948428411985,NA,NA,NA,NA,NA,NA,1,8.17463669184392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.8441037344659,NA,NA,1,10.0597079983715,1,10.7261958058711,NA,NA,NA,NA,NA,NA
"75",1998 Q3,1,12.7254762086374,1,12.9009503367195,1,13.7608219849359,NA,NA,NA,NA,1,11.1572140290231,1,13.1910327563002,1,13.3793995712206,1,13.1294575529858,1,13.2243329075451,1,15.4815242843789,NA,NA,1,11.0801901539639,1,10.0455660359113,NA,NA,NA,NA,1,9.19165441864793,1,10.158188938887,1,11.4521330879881,NA,NA,1,12.1941154093702,1,10.5992443410492,1,12.0523406096876,10.6890167562382,1,1,13.220280201131,NA,NA,-1,17.3820143495251,NA,NA,10.6778397458384,1,NA,NA,10.5246727331951,1,-1,13.8335833442114,NA,NA,13.1303291890799,1,1,4.57932254693332,NA,NA,9.69608302016532,1,1,5.67688844941233,NA,NA,NA,NA,NA,NA,1,8.31556198760076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,12.8262711229178,NA,NA,1,10.1262367580751,1,10.7655302305485,NA,NA,NA,NA,NA,NA
"76",1998 Q4,1,12.7508818853139,1,12.9141392378065,1,13.7706265749384,NA,NA,NA,NA,1,11.1922861040499,1,13.2133175615993,1,13.3963416017475,1,13.1485346773154,1,13.2341310378335,1,15.5011496169411,NA,NA,1,11.0937599355118,1,10.0793800214881,NA,NA,NA,NA,1,9.23295909498465,1,10.2184440225747,1,11.4689334559299,NA,NA,1,12.2262120395197,1,10.668744808314,1,12.075686528062,10.8699055773549,1,1,13.2672300352248,1,12.0752147086783,-1,17.3002924941179,NA,NA,10.6911239349518,1,NA,NA,10.5446170575279,1,-1,13.8214449032544,NA,NA,13.0943048173465,1,1,4.70914846457976,NA,NA,9.78706525637268,1,1,5.69217621089252,NA,NA,NA,NA,NA,NA,1,8.43647333532536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,12.822841331965,NA,NA,1,10.1310323208597,1,10.781734454675,NA,NA,NA,NA,NA,NA
"77",1999 Q1,1,12.7778074153906,1,12.9062108195266,1,13.7907548618841,NA,NA,NA,NA,1,11.2235625195686,1,13.21676571329,1,13.4135385645289,1,13.1568329398601,1,13.2433446000506,1,15.5166344922581,1,10.2123266180341,1,11.1091438117973,1,10.0879938268152,NA,NA,NA,NA,1,9.28891871229884,1,10.2762661954235,1,11.5178681481016,-1,8.60893847378909,1,12.2144852913899,1,10.7305500600806,1,12.1096836354551,11.2843110597387,1,1,13.2816990361766,1,12.1501552529134,-1,17.1284008951886,NA,NA,10.6667717338187,1,NA,NA,10.5629418053823,1,-1,13.802921637826,NA,NA,13.0742428047082,1,1,4.79266377928586,NA,NA,9.86946383037592,1,1,5.67875453598703,NA,NA,NA,NA,NA,NA,1,8.49856191791264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,12.8222282547978,NA,NA,1,10.1417552888795,1,10.777244643217,NA,NA,NA,NA,NA,NA
"78",1999 Q2,1,12.8048786433933,1,12.9094897637744,1,13.7969843058189,NA,NA,1,17.860930094686,1,11.2472606193063,1,13.2346795240943,1,13.4345034712869,1,13.160671499521,1,13.2538943332012,1,15.5300266285103,1,10.2245572774598,1,11.1335554003584,1,10.1202278942502,NA,NA,NA,NA,1,9.33407027346474,1,10.3118533006611,1,11.5953517989336,-1,8.60578459856283,1,12.2590640427161,1,10.8177842945334,1,12.1466076140755,11.6193227584962,1,1,13.3129038874528,1,12.2042156696269,-1,17.0571174181025,NA,NA,10.7206340441009,1,NA,NA,10.5879836927664,1,-1,13.7865421872521,NA,NA,13.0319510200991,1,1,4.95005259578431,NA,NA,9.97151669943513,1,1,5.71394655769158,NA,NA,NA,NA,NA,NA,1,8.64726856059256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,12.8206578001197,NA,NA,1,10.1290995690635,1,10.7518463481458,NA,NA,NA,NA,NA,NA
"79",1999 Q3,1,12.8357065923558,1,12.9254408061318,1,13.8060780535938,NA,NA,1,17.8795360872649,1,11.2842224641903,1,13.2786237902779,1,13.4523307013166,1,13.1638262697236,1,13.2809541245986,1,15.5513274892428,1,10.2424144808653,1,11.169782959154,1,10.1628742456549,NA,NA,NA,NA,1,9.40521289174112,1,10.3699026829125,1,11.6385188187192,-1,8.59905307318999,1,12.2895680660089,1,10.8610677104725,1,12.1781987206423,11.8614244796767,1,1,13.3390036371674,1,12.2528787052935,-1,17.0373861009074,NA,NA,10.7502486105715,1,NA,NA,10.6154109657301,1,-1,13.7638089026295,NA,NA,12.9456998183018,1,1,4.99838953460091,NA,NA,10.0280232813734,1,1,5.74307212251625,NA,NA,NA,NA,NA,NA,1,8.86557958386901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.8364306238258,NA,NA,1,10.1460638413015,1,10.7209865708953,NA,NA,NA,NA,NA,NA
"80",1999 Q4,1,12.8739313658005,1,12.9151119807749,1,13.8070295034386,NA,NA,1,17.8882560221594,1,11.3025513150558,1,13.3009072087065,1,13.4732497685266,1,13.1690587595677,1,13.2968850480234,1,15.564119367545,1,10.274162369263,1,11.164492935413,1,10.1848303914813,NA,NA,NA,NA,1,9.43355819399209,1,10.3885297172521,1,11.6788306835937,1,8.64395489669509,1,12.3317600911953,1,10.9117357062936,1,12.2151030460561,12.0370123666072,1,1,13.3416184098593,1,12.2952936886638,-1,16.9752138251833,NA,NA,10.8294007164641,1,NA,NA,10.6401038268018,1,-1,13.7434567132156,NA,NA,12.9265548404332,1,1,5.07246534485238,NA,NA,10.1347210665422,1,1,5.80966195383706,NA,NA,NA,NA,NA,NA,1,9.01986620181297,NA,NA,NA,NA,NA,NA,11.491084502394,1,NA,NA,NA,NA,NA,NA,1,12.8435517689894,NA,NA,1,10.1767261715657,1,10.6823326862692,NA,NA,NA,NA,NA,NA
"81",2000 Q1,1,12.911649733526,1,12.971208878088,1,13.8264516594547,NA,NA,1,17.912826254041,1,11.3127880488598,1,13.320964879882,1,13.4946855883684,-1,13.1639639098535,1,13.3187632812565,1,15.5682046183966,1,10.2875149329452,1,11.167668304965,1,10.1924151590217,NA,NA,NA,NA,1,9.45455236707247,1,10.4178032964533,1,11.7381122479239,1,8.77512220235442,1,12.3616493718893,1,10.9627574683089,1,12.2427747671811,12.3221730820073,1,1,13.3667614686728,1,12.40827335815,-1,16.9529164798465,NA,NA,10.8559739965499,1,NA,NA,10.6494775787982,1,-1,13.7231112425174,NA,NA,12.8909955256991,1,1,5.06281150967235,NA,NA,10.2089110660562,1,1,5.82664279580988,1,12.1634367997988,NA,NA,NA,NA,1,9.07968595309463,NA,NA,NA,NA,NA,NA,11.5123452770746,1,NA,NA,NA,NA,NA,NA,1,12.8442933366123,NA,NA,1,10.179531588158,1,10.680808192569,NA,NA,NA,NA,NA,NA
"82",2000 Q2,1,12.9406579302684,1,12.9842581087768,1,13.830655054262,NA,NA,1,17.8952793808233,1,11.3212682393101,1,13.350913283058,1,13.5060693383112,-1,13.1593299219318,1,13.3321586668243,1,15.5823510854939,1,10.3095180026062,1,11.1736773842631,1,10.2097331239107,NA,NA,NA,NA,1,9.49788715146327,1,10.4412103602047,1,11.7858721630519,1,8.79036111530042,1,12.3854469996321,1,10.9936542940306,1,12.2832909110868,12.5944880762678,1,1,13.3764822983148,1,12.4809841703959,-1,16.9514000094846,NA,NA,10.9126178932947,1,NA,NA,10.6826267203235,1,-1,13.7111146858201,NA,NA,12.8455198058249,1,1,5.1325465455915,NA,NA,10.3269237389785,1,1,5.89987228800678,1,12.2380428269721,NA,NA,NA,NA,1,9.2005896970827,NA,NA,NA,NA,NA,NA,11.5398626931532,1,NA,NA,NA,NA,NA,NA,1,12.842770199222,NA,NA,1,10.2079100135293,1,10.8019504994756,NA,NA,NA,NA,NA,NA
"83",2000 Q3,1,12.9573238157737,1,12.9759942337693,1,13.8441901465262,NA,NA,1,17.9286167748098,1,11.3195458820559,1,13.3752452606132,1,13.5268754260075,1,13.1660716507805,1,13.3539090976781,1,15.5985830382107,1,10.3386059751645,1,11.1835304619591,1,10.235418589024,NA,NA,NA,NA,1,9.59981785320322,1,10.4653579619778,1,11.8035656313101,1,8.77686383529272,1,12.4840941573699,1,11.0281035003098,1,12.3199138780253,12.7962115259558,1,1,13.3848470180576,1,12.5649078263979,1,17.0267882277918,NA,NA,10.9231313502589,1,NA,NA,10.6901269851724,1,-1,13.6933824987508,NA,NA,12.7777239284087,1,1,5.1681416698837,NA,NA,10.4184628005967,1,1,5.96327398192558,1,12.3557002149281,NA,NA,NA,NA,1,9.32000270191559,NA,NA,NA,NA,NA,NA,11.5567051278491,1,NA,NA,NA,NA,NA,NA,1,12.8599264747896,NA,NA,1,10.2138775714025,-1,10.7669295668297,NA,NA,NA,NA,NA,NA
"84",2000 Q4,1,12.9809480956142,1,12.9803003278051,1,13.8544501868996,NA,NA,1,17.9457839565434,1,11.3287986172942,1,13.3911171431528,1,13.5358322656257,1,13.1652973614786,1,13.3651467820663,1,15.613119625059,1,10.3504086364203,1,11.1963024716773,1,10.2497330809265,NA,NA,NA,NA,1,9.63404993091615,1,10.5124089305898,1,11.8405462647713,1,8.81832599479159,1,12.5020925652574,1,11.0600196390907,1,12.3750475119896,12.9389029530155,1,1,13.3953924648219,1,12.6229068610595,1,17.1098892501721,NA,NA,10.9981831586381,1,NA,NA,10.7131863716416,1,-1,13.6824744853716,NA,NA,12.6447156407352,1,1,5.19843151110882,NA,NA,10.5281182538322,1,1,6.00117995783032,1,12.5014217153438,NA,NA,NA,NA,1,9.42504028491014,NA,NA,NA,NA,NA,NA,11.5821650704148,1,NA,NA,NA,NA,NA,NA,1,12.8834542331489,NA,NA,1,10.2013712071019,-1,10.6774518568021,NA,NA,NA,NA,NA,NA
"85",2001 Q1,1,13.0009580119882,1,12.98698824059,1,13.8655513201589,NA,NA,1,17.9592276742615,1,11.3470043357658,1,13.3958152827948,1,13.5509900814531,1,13.1721138887739,1,13.3894927719927,1,15.6209946916,1,10.4028603586821,-1,11.1838164916089,1,10.271782383884,NA,NA,NA,NA,1,9.70887518639195,1,10.5487777356019,1,11.8351587602811,1,8.82088813556208,1,12.5340816367236,1,11.0776364998215,1,12.4040878906863,13.0758350388653,1,1,13.4105165915553,1,12.7081938447637,1,17.0818366466717,NA,NA,11.0549143229101,1,1,11.1702554195839,10.7375211315905,1,-1,13.6739330175987,NA,NA,12.5892194201376,1,1,5.24072907843164,NA,NA,10.5951950166295,1,1,6.01991027743877,1,12.5508488404542,NA,NA,NA,NA,1,9.46623720102834,NA,NA,NA,NA,NA,NA,11.5937875429811,1,NA,NA,NA,NA,NA,NA,1,12.9155418411219,NA,NA,1,10.2286220045204,-1,10.6183062656689,15.6648641883899,1,1,8.3691266126815,NA,NA
"86",2001 Q2,1,13.0289355012463,1,12.9892375621002,1,13.8705608078901,NA,NA,1,17.9737357881124,1,11.3577014530634,1,13.4143257929317,1,13.5615520346501,1,13.1709496833761,1,13.4002408282041,1,15.6429031413656,1,10.422159865611,-1,11.1806908726801,1,10.2896893360327,NA,NA,NA,NA,1,9.76300773647457,1,10.5395360858939,1,11.8584555284362,1,8.84104284316412,1,12.5304987511646,1,11.1006724006518,1,12.44648479826,13.2169285686477,1,1,13.4191471444222,1,12.7799899395848,1,17.257489780471,NA,NA,11.0917549906604,1,1,10.9831166892496,10.7517891675115,1,-1,13.6548515566009,NA,NA,12.4996642981203,1,1,5.37086185096746,NA,NA,10.6631447864311,1,1,6.13971501240671,1,12.6821785942575,NA,NA,NA,NA,1,9.52728513010369,NA,NA,NA,NA,NA,NA,11.6078913287411,1,NA,NA,NA,NA,NA,NA,1,12.9247495837948,NA,NA,1,10.2349623385014,1,10.6232630817281,15.6795393794588,1,1,8.38049802210154,NA,NA
"87",2001 Q3,1,13.0651084729287,1,13.0251272823441,1,13.8865732806217,NA,NA,1,17.9911410461691,1,11.3659648588703,1,13.4572769379632,1,13.5775387201436,1,13.179392104212,1,13.4278093215673,1,15.6704642074414,1,10.4438191907437,-1,11.1633715710997,1,10.321991196414,NA,NA,NA,NA,1,9.86119965568339,1,10.5866179224047,1,11.8799616705294,1,8.80653562259387,1,12.5586140277314,1,11.1345294576468,1,12.466156380316,13.3446634067013,1,1,13.4304240525578,1,12.8482088254949,-1,17.203726615959,NA,NA,11.1456164902369,1,1,11.0356197602384,10.7716124920371,1,1,13.6640814730687,NA,NA,12.470216702465,1,1,5.46442401986979,NA,NA,10.6416348059306,1,1,6.23079483557289,1,12.8322034329509,NA,NA,NA,NA,1,9.69992130317216,NA,NA,NA,NA,NA,NA,11.6275913098398,1,NA,NA,NA,NA,NA,NA,1,12.9488119653407,NA,NA,-1,10.2168825300464,1,10.6354791010349,15.6862181154621,1,1,8.39335974132705,NA,NA
"88",2001 Q4,1,13.1034148854276,1,13.0593986900149,1,13.9160927184551,NA,NA,1,18.0108271166782,1,11.3805347023681,1,13.4742883535104,1,13.5932022202606,1,13.1869945561465,1,13.4507869874624,1,15.6950057555387,1,10.4514422178861,-1,11.1629141963035,1,10.3478791825413,NA,NA,NA,NA,1,9.935334438303,1,10.6160074630979,1,11.9217394239125,1,8.91209377747006,1,12.5747194295186,1,11.144118594802,1,12.4999823430183,13.4408551067856,1,1,13.4483590809607,1,12.9140258904406,-1,17.2111834550235,NA,NA,11.18794305313,1,1,11.1425078464535,10.794173126621,1,1,13.6723154865863,NA,NA,12.430377077018,1,1,5.51819433250718,NA,NA,10.8792943546781,1,1,6.32178690278178,1,12.970072672624,NA,NA,NA,NA,1,9.77028304313029,NA,NA,NA,NA,NA,NA,11.6364028225906,1,NA,NA,NA,NA,NA,NA,1,12.977016956459,NA,NA,-1,10.0840334048945,-1,10.6312921635081,15.7001723576465,1,1,8.49050424809939,NA,NA
"89",2002 Q1,1,13.1399342057727,1,13.0632771549106,1,13.917307187453,NA,NA,1,18.0338556730397,1,11.3975324504345,1,13.494101084311,1,13.6080619342216,1,13.2016113322955,1,13.4759229216821,1,15.7169277175214,1,10.4635026424042,1,11.1635413536182,1,10.3686726617234,NA,NA,NA,NA,1,10.0063675986662,1,10.6517881367789,1,11.9655445166416,-1,8.8578445035342,1,12.5944078127848,1,11.172896495613,1,12.5366529863896,13.5469347886645,1,1,13.4629929621394,1,12.9903924207796,-1,17.166424007136,NA,NA,11.206102181208,1,1,11.2405233791516,10.8131885901204,1,1,13.6951348183593,NA,NA,12.4017617531812,1,1,5.4972057063379,NA,NA,10.9356417253072,1,1,6.3669301059521,1,13.0576428890126,NA,NA,NA,NA,1,9.80680129098812,NA,NA,NA,NA,NA,NA,11.6596821186492,1,NA,NA,NA,NA,NA,NA,-1,12.9721644586349,NA,NA,-1,9.96339978162648,-1,10.613661928202,15.7078035162117,1,1,8.49887465717063,NA,NA
"90",2002 Q2,1,13.1583054526572,1,13.0722246960349,1,13.9244919927792,NA,NA,1,18.0434666697682,1,11.409600021607,1,13.5280360820303,1,13.6230465913043,1,13.2010111136237,1,13.4989574272599,1,15.7379590251893,1,10.472740668949,1,11.1839064699853,1,10.3961644257332,NA,NA,NA,NA,1,10.0605841479197,1,10.693294821276,1,11.9999691556666,-1,8.9011194700352,1,12.6109962455642,1,11.190547814268,1,12.5656561214859,13.660783394874,1,1,13.4721443858951,1,13.0436252116905,-1,17.0449447144876,NA,NA,11.2413321764129,1,1,11.2577918123382,10.8290358220665,1,1,13.7112936307432,16.7464857443349,1,12.3677467449511,1,1,5.57269170589414,NA,NA,11.040916839388,1,1,6.47425414279135,1,13.2903194991879,NA,NA,NA,NA,1,9.96286048452498,NA,NA,NA,NA,NA,NA,11.6735165093777,1,NA,NA,NA,NA,NA,NA,-1,12.9701689160584,NA,NA,-1,9.64615938783515,-1,10.6045545689183,15.7263326921714,1,1,8.53108129570631,NA,NA
"91",2002 Q3,1,13.2008695866604,1,13.0907991713127,1,13.9506211575289,NA,NA,1,18.0505052244628,1,11.4233592410651,1,13.5556461920003,1,13.6497850163471,1,13.2164730126383,1,13.5337686335233,1,15.7676129083121,1,10.4969237562959,1,11.191056839943,1,10.4304051181608,NA,NA,NA,NA,1,10.140891074985,1,10.7577500327297,1,12.0296766575118,-1,8.83818249327558,1,12.6318166688499,1,11.2289221768793,1,12.6080254305842,13.7610778754643,1,-1,13.4716242369807,1,13.0845159284635,-1,16.9537048460161,NA,NA,11.2999694273026,1,1,11.2854456462748,10.8358099438938,1,1,13.7400715147318,16.7216651782217,1,12.3398215576852,1,1,5.75337613892818,NA,NA,11.1497926267384,1,1,6.60122699202229,1,13.5867381952321,NA,NA,NA,NA,1,10.0548839899932,NA,NA,NA,NA,NA,NA,11.6771621524898,1,NA,NA,NA,NA,NA,NA,-1,12.9605423184293,NA,NA,-1,9.47957358423737,-1,10.5864905088995,15.7471251476507,1,1,8.55221448965014,NA,NA
